pair_speaker,from_ts,to_ts,words,is_present,window
ch34,840.8290000000001,843.8290000000001,but we're gonna use that as a toy instead for the party,false,2536
ch34,865.539,868.539,em,false,520
ch34,867.4325,870.4325,what was the ostrich doing again i can't remember,false,2569
ch34,873.6425,876.6425,big fluffy bottom,false,1013
ch34,877.2505,880.2505,whose birthday?,false,847
ch34,879.1750000000001,882.1750000000001,the doggy's birthday,false,1156
ch34,887.53,890.53,do you remember the,false,920
ch34,888.5945,891.5945,um,false,459
ch34,889.7905000000001,892.7905000000001,when we went into that room,false,893
ch34,890.8955,893.8955,and then you saw it was a statue,false,1317
ch34,892.4475,895.4475,sit so still it was on a log,false,1787
ch34,895.0825,898.0825,and then it was like staring,false,1191
ch34,896.5295,899.5295,and then you were like that's not real,false,1199
ch34,897.727,900.727,and then it moved it's head,false,1196
ch34,899.6635,902.6635,do you remember?,false,653
ch34,904.014,907.014,that was a komodo dragon,false,1504
ch34,914.8835,917.8835,yeah,false,395
ch34,916.1065,919.1065,like the iguana,false,1223
ch34,918.2035,921.2035,they remind me,false,863
ch34,920.1030000000001,923.1030000000001,and they had this kind of tongue,false,1140
ch34,928.1955,931.1955,you like the giraffe the most,false,1683
ch34,935.3865000000001,938.3865000000001,it's going like this,false,833
ch34,936.523,939.523,<noise>,false,1440
ch34,937.7040000000001,940.7040000000001,eat the leaves,false,922
ch34,941.6765,944.6765,where did the doggy go for their birthday?,false,1703
ch34,945.1945000000001,948.1945000000001,this doggy in our game,false,1241
ch34,947.7,950.7,did they just have their bir birthday in their house?,false,2080
ch34,957.2570000000001,960.2570000000001,which was your favourite one out of those ones?,false,1816
ch34,963.624,966.624,the doggy,false,700
ch34,964.5135,967.5135,woof woof,false,587
ch34,967.523,970.523,do we know any doggies?,false,1124
ch34,990.4835,993.4835,what's that one?,true,475
ch34,992.567,995.567,what is that one?,true,622
ch34,1003.931,1006.931,are you getting a kiwi?,true,1084
ch34,1006.875,1009.875,from the kitchen?,true,820
ch34,1010.7785,1013.7785,oh,true,107
ch34,1011.2415,1014.2415,you're cutting it,true,819
ch34,1011.9125,1014.9125,aha,true,523
ch34,1013.956,1016.956,kiwi for me thank you,true,1534
ch34,1016.1410000000001,1019.1410000000001,i love kiwi,true,866
ch34,1017.2760000000001,1020.2760000000001,what's this one?,true,610
ch34,1018.3475,1021.3475,it's unusual isn't it?,true,915
ch34,1021.4830000000001,1024.483,think this is called a papaya,true,1326
ch34,1024.9985,1027.9985,are you eating the leek?,true,1043
ch34,1031.547,1034.547,what's it got comming out of the bottom?,true,1540
ch34,1035.1735,1038.1735,think that was the roots that go into the ground,true,2171
ch34,1042.939,1045.939,okay cut the leek and then come back,true,2048
ch34,1084.6905,1087.6905,what's this one?,true,547
ch34,1087.2145,1090.2145,what is this one?,true,805
ch34,1090.0405,1093.0405,that one is called parsley,true,1659
ch34,1092.614,1095.614,that,true,210
ch34,1093.002,1096.002,em,true,254
ch34,1093.6805,1096.6805,i think it's a sausage,true,1103
ch34,1094.8890000000001,1097.8890000000001,it's meant to be a sausage,true,1104
ch34,1097.0215,1100.0215,you can tell from the end,true,1137
ch34,1098.374,1101.374,we don't eat a lot of sausages,true,1126
ch34,1099.4705000000001,1102.4705000000001,coz we're veggie aren't we?,true,1067
ch34,1102.681,1105.681,leek,true,498
ch34,1105.8765,1108.8765,okay let's pretend to cook,true,1257
ch34,1107.5035,1110.5035,which one shall i cook?,true,1161
ch34,1108.724,1111.724,the papaya?,true,762
ch34,1122.5985,1125.5985,so i'm gonna chop some parsley,true,1447
ch34,1124.3120000000001,1127.3120000000001,<noise>,true,1236
ch34,1125.5035,1128.5035,you chop parsley,true,885
ch34,1126.5055,1129.5055,i'll chop the sausage,true,1119
ch34,1128.9285,1131.9285,<noise>,true,2049
ch34,1130.1045,1133.1045,oh,true,243
ch34,1130.5105,1133.5105,good chopping,true,569
ch34,1131.9595,1134.9595,i really like how you're concentrating when you chop,true,2329
ch34,1134.803,1137.803,that parsley looks lovely,true,1476
ch34,1140.5675,1143.5675,so you got the leek the sausage the parsley,true,1629
ch34,1142.0385,1145.0385,you chopping the pepper now,true,1313
ch34,1144.1870000000001,1147.1870000000001,sometimes we eat hummus with pepper don't we?,true,1906
ch34,1152.5555,1155.5555,oh,true,117
ch34,1153.073,1156.073,that's the hummus,true,918
ch34,1155.1165,1158.1165,not in fact a kiwi fruit,true,1567
ch34,1156.3355,1159.3355,excellent,true,573
ch34,1157.9245,1160.9245,hummus goes really well with peppers doesn't it?,true,1869
ch34,1161.1995,1164.1995,um,true,531
ch34,1162.5825,1165.5825,kiwi's very sweet isn't it?,true,1403
ch34,1164.9005,1167.9005,it's got lots of seeds in it,true,1399
ch34,1167.2405,1170.2405,i don't know how you eat papaya really,true,1579
ch34,1168.7255,1171.7255,we never buy papaya do we,true,1391
ch34,1169.888,1172.888,i think it's fruit,true,934
ch34,1170.983,1173.983,so it's probably quite sweet,true,1256
ch34,1173.134,1176.134,do you want to put it in the dinner or have it for pudding?,true,2140
ch34,1178.353,1181.353,good idea,true,678
ch34,1179.2315,1182.2315,how should we chop it,true,829
ch34,1184.1615,1187.1615,okay,true,375
ch34,1185.8705,1188.8705,do you think it's yellow inside or a different colour?,true,2533
ch34,1190.3155,1193.3155,green,true,491
ch34,1191.0725,1194.0725,oh,true,219
ch34,1191.5795,1194.5795,that's a good guess,true,795
ch34,1192.836,1195.836,coz it's got green on the outside hasn't it?,true,1718
ch34,1194.362,1197.362,kiwis are funny,true,788
ch34,1196.0175,1199.0175,coz they're brown on the outside and green on the inside,true,2523
ch34,1198.583,1201.583,when you cut them open,true,914
ch34,1199.607,1202.607,so what we making?,true,946
ch34,1203.1045,1206.1045,soup excellent,true,1431
ch34,1204.9125000000001,1207.9125000000001,coz we made soup early as well didn't we?,true,1859
ch34,1207.592,1210.592,leek sausage parsley and pepper soup,true,2102
ch34,1209.2985,1212.2985,um,true,197
ch34,1209.7640000000001,1212.7640000000001,um,true,336
ch34,1210.496,1213.496,and hummus,true,938
ch34,1213.3980000000001,1216.3980000000001,very nice,true,766
ch34,1215.374,1218.374,okay,true,460
ch34,1216.4205,1219.4205,can i have my soup now please?,true,1291
ch34,1217.8165000000001,1220.8165000000001,i'm very hungry,true,773
ch34,1219.7060000000001,1222.7060000000001,oh,true,216
ch34,1220.268,1223.268,it's still cooking?,true,908
ch34,1227.883,1230.883,bye kiwi,true,720
ch34,1229.4470000000001,1232.4470000000001,bye pepper,true,584
ch34,1231.066,1234.066,bye parsley,true,802
ch34,1241.164,1244.164,which was the biggest one?,false,930
ch34,1244.929,1247.929,the parsley?,false,838
ch34,1246.2425,1249.2425,i thought that was the smallest one,false,1451
ch34,1248.6815,1251.6815,ah,false,165
ch34,1249.7225,1252.7225,maybe the papaya was the biggest one?,false,1917
ch34,1252.038,1255.038,no?,false,328
ch34,1254.3495,1257.3495,which one do you want to eat now?,false,1405
ch34,1266.0705,1269.0705,are you gonna eat me with some sausage?,false,2881
ch34,1269.088,1272.088,and some leeks,false,890
ch34,1274.479,1277.479,and some papaya,false,958
ch34,1280.4875,1283.4875,ah,false,983
ch34,1283.132,1286.132,should we have pepper later with hummus?,false,2322
ch34,1286.6575,1289.6575,you had a kiwi at lunch time today didn't you?,false,1875
ch34,1291.505,1294.505,do you know that my favourite way to have leeks is in a cheese sause,false,2840
ch34,1300.602,1303.602,where did the roots go?,false,866
ch34,1304.3025,1307.3025,no,false,1029
ch34,1307.7075,1310.7075,how does plants get their food?,false,1809
ch34,1315.0575000000001,1318.0575000000001,how do plants get their food?,false,1423
ch34,1392.438,1395.438,what food do you like eating?,false,1280
ch34,1400.5725,1403.5725,when do you ever have sausage and fish fingers?,false,2535
ch34,1409.15,1412.15,um,false,178
ch34,1409.9495,1412.9495,you're a cheeky sausage,false,1325
ch34,1416.8385,1419.8385,i don't eat sausages,false,1243
ch34,1418.528,1421.528,how can i be one,false,1088
ch34,1429.813,1432.813,daddy is,false,576
ch34,1430.444,1433.444,thta's a good idea,false,686
ch34,1431.4470000000001,1434.4470000000001,let's make daddy the sausage,false,1320
ch34,1434.136,1437.136,whose the leek,false,730
ch34,1437.405,1440.405,what about <name> then?,false,966
ch34,1439.9635,1442.9635,i think <name>,false,707
ch34,1441.16,1444.16,the pepper okay,false,1044
ch34,1443.332,1446.332,i was gonna say i think <name>'s very sweet,false,1744
ch34,1445.1125,1448.1125,so he can be the papaya or the kiwi,false,1817
ch34,1448.8875,1451.8875,what about what about antie <name>?,false,2111
ch34,1458.0855000000001,1461.0855000000001,um,false,211
ch34,1458.8575,1461.8575,antie <name> can be the parsley,false,1333
ch34,1460.7845,1463.7845,coz she's got sticky up head just like the parsley does,false,2521
ch34,1462.605,1465.605,the green parsley,false,1120
ch34,1464.082,1467.082,that's a herb,false,644
ch34,1465.3435,1468.3435,you put it in your food to make it tasty,false,1879
ch34,1480.5315,1483.5315,guitar,true,821
ch34,1485.5365,1488.5365,that's an accordion,true,979
ch34,1488.919,1491.919,you know what that one is,true,898
ch34,1492.6225,1495.6225,violin,true,461
ch34,1495.949,1498.949,xylophone,true,994
ch34,1499.642,1502.642,trumpet,true,498
ch34,1502.616,1505.616,drum,true,528
ch34,1509.905,1512.905,making good sounds on the trumpet,true,2050
ch34,1516.4755,1519.4755,is the guitar working?,true,1179
ch34,1533.296,1536.296,you don't have to make them make noise,true,1476
ch34,1535.9585,1538.9585,you have to press the button down,true,975
ch34,1538.587,1541.587,as you pull it,true,790
ch34,1540.1655,1543.1655,so you pull it open and press the button,true,1767
ch34,1543.3775,1546.3775,ops,true,423
ch34,1556.5155,1559.5155,shall i show you again?,true,709
ch34,1558.839,1561.839,or do you wanna try again yourself?,true,1414
ch34,1567.016,1570.016,yeah,true,310
ch34,1570.506,1573.506,i don't really know,true,830
ch34,1572.2555,1575.2555,coz i've never i don't really know i've not played an accordion,true,2669
ch34,1575.2655,1578.2655,oh,true,213
ch34,1576.4505,1579.4505,yeah look you hold the button down and move it,true,2157
ch34,1581.7640000000001,1584.7640000000001,so you hold the button down and move it back and forth,true,2082
ch34,1588.2015000000001,1591.2015000000001,that's a high sound isn't it?,true,1333
ch34,1589.958,1592.958,it's like up here,true,820
ch34,1592.113,1595.113,high sound,true,746
ch34,1600.943,1603.943,tell you what you do this one,true,1410
ch34,1602.0855000000001,1605.0855000000001,do you wanna do this one?,true,619
ch34,1602.945,1605.945,and i'll do the accordion,true,1100
ch34,1604.396,1607.396,the xylophone,true,832
ch34,1605.816,1608.816,okay the guitar,true,718
ch34,1607.423,1610.423,i don't know if the guitar was working sweetheart doesn't seem to be,true,2496
ch34,1618.2695,1621.2695,high sound low sound,true,1301
ch34,1620.122,1623.122,low sound,true,662
ch34,1628.285,1631.285,has to be the lowest sounds at the bottom,true,1898
ch34,1630.4905,1633.4905,look,true,495
ch34,1632.7540000000001,1635.7540000000001,oh,true,136
ch34,1638.742,1641.742,can you see 'f' <name> anywhere?,true,1870
ch34,1641.938,1644.938,i can see it,true,654
ch34,1644.73,1647.73,there's an f,true,640
ch34,1645.5645,1648.5645,and then there as well,true,1029
ch34,1651.022,1654.022,um,true,320
ch34,1652.5395,1655.5395,well that one seems a bit tricky to make a noise with,true,2301
ch34,1659.897,1662.897,it makes a sound,true,1060
ch34,1669.1155,1672.1155,and the guitar you also pluck strings,true,2021
ch34,1681.809,1684.809,this one i suppose has air going through as well actually,true,2770
ch34,1685.451,1688.451,and this is a drum,true,770
ch34,1699.036,1702.036,you did a good job,true,936
ch34,1699.9485,1702.9485,let me see,true,481
ch34,1701.06,1704.06,can i try?,true,684
ch34,1705.405,1708.405,you have to blow quite hard,true,1212
ch34,1710.3685,1713.3685,perfect,true,619
ch34,1712.3895,1715.3895,really good,true,643
ch34,1718.948,1721.948,which instrument do you like to want to play?,true,2194
ch34,1722.608,1725.608,when you get bigger?,true,830
ch34,1728.088,1731.088,this one's nice,true,834
ch34,1728.6025,1731.6025,em,true,195
ch34,1729.325,1732.325,it's a bit like a piano,true,1250
ch34,1734.534,1737.534,okay,true,332
ch34,1735.211,1738.211,trumpet,true,490
ch34,1737.592,1740.592,auntie <name> plays the drums,true,1424
ch34,1743.171,1746.171,you know who plays the guitar?,true,1194
ch34,1744.564,1747.564,<name>,true,494
ch34,1745.5835,1748.5835,do you remember when <name> lived here?,true,1119
ch34,1746.5835,1749.5835,he play the guitar,true,881
ch34,1755.3595,1758.3595,bye trumpet,true,1141
ch34,1757.977,1760.977,goodbye violin,true,1508
ch34,1762.0875,1765.0875,bye guitar,true,1045
ch34,1766.6655,1769.6655,bye drum,true,811
ch34,1777.137,1780.137,bye accordio no bye xylophone,true,2170
ch34,1779.109,1782.109,bye accordion,true,900
ch34,1780.923,1783.923,do you have a xylophone at nursery?,false,1360
ch34,1784.7855,1787.7855,think we got one upstairs haven't we?,false,1513
ch34,1789.238,1792.238,where are they go taking them,false,1126
ch34,1790.751,1793.751,back out to pack them away i think,false,1900
ch34,1795.54,1798.54,which one made the nicest sound?,false,1690
ch34,1798.8625,1801.8625,the trumpet,false,593
ch34,1800.0935,1803.0935,coz you p made the nice sound on that one,false,1869
ch34,1802.761,1805.761,i can see the a on the accordion,false,1916
ch34,1804.0985,1807.0985,and on the,false,759
ch34,1804.7895,1807.7895,um,false,623
ch34,1807.1115,1810.1115,what was that one with a stick?,false,1119
ch34,1810.1305,1813.1305,no that,false,363
ch34,1810.4,1813.4,oh,false,176
ch34,1810.7730000000001,1813.7730000000001,yeah the drum,false,570
ch34,1811.6770000000001,1814.6770000000001,no the xylophone,false,892
ch34,1814.9815,1817.9815,it had different sounds,false,1223
ch34,1817.699,1820.699,high and low sounds just like the accordion did,false,2572
ch34,1832.671,1835.671,do you think any of those instruments in girls just wanna have fun?,false,2592
ch34,1835.6405,1838.6405,shall i tell the do the drums,false,1153
ch34,1836.702,1839.702,and you play the trumpet?,false,970
ch34,1838.461,1841.461,ready?,false,362
ch34,1853.951,1856.951,do you wanna play the accordion now?,false,1290
ch34,1855.868,1858.868,you and now what should i play?,false,1110
ch34,1857.4325000000001,1860.4325000000001,xylophone?,false,653
ch34,1870.6975,1873.6975,shall i play guitar?,false,931
ch34,1872.5125,1875.5125,okay,false,321
ch34,1873.205,1876.205,you play guitar,false,598
ch34,1874.0165,1877.0165,and i'll play the violin,false,1025
ch34,1883.2725,1886.2725,you doing the guitar?,false,887
ch34,1885.0225,1888.0225,which one are you doing?,false,705
ch34,1890.1425,1893.1425,on what the guitar?,false,925
ch34,1892.653,1895.653,pluck the strings with your fingers,false,1658
ch34,1897.919,1900.919,do you play guitar at nursery?,false,1332
ch34,1907.48,1910.48,the magic turns out?,false,1546
ch34,1913.317,1916.317,on the guitar?,false,798
ch34,1914.299,1917.299,oh,false,422
ch34,1915.08,1918.08,when you pluck the string?,false,1140
ch34,1918.5585,1921.5585,flick the string?,false,883
ch34,1920.5420000000001,1923.5420000000001,should we finish the song?,false,916
ch34,1922.615,1925.615,you playing guitar again?,false,1062
ch34,1925.628,1928.628,or the trumpet,false,820
ch34,1926.7365,1929.7365,or the accordion,false,817
ch34,1927.9965,1930.9965,or xylophone,false,779
ch34,1928.8735000000001,1931.8735000000001,which one do you wanna do?,false,817
ch34,1931.8455000000001,1934.8455000000001,okay,false,353
ch34,1932.8585,1935.8585,what shall i play again?,false,1037
ch34,1933.896,1936.896,the drums again?,false,758
ch34,1962.8345,1965.8345,are you still on the trumpet?,false,1225
ch34,1964.257,1967.257,okay,false,510
ch34,1964.8025,1967.8025,um,false,581
ch34,1966.069,1969.069,i might change to guitar,false,1812
ch34,1979.1970000000001,1982.1970000000001,which instrument would be best for frozen?,false,2064
